OBJECTID,OBJECTID__,admin0Name,admin0Pcod,admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin3Name,admin3Pcod,admin4Name,admin4Pcod,LocationName,Location_Pcode,location_type,LastUpdate,Latitude_y,Longitude_x
1942,2904,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Ein Elniser,SY040103,Burza,C2611,Burza,C2611,Community,19/12/2018,34.77498700000,36.92278500000
1943,2905,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Ein Elniser,SY040103,Hmeimeh,C2612,Hmeimeh (Ein Elniser),C2612,Community,19/12/2018,34.90594200000,36.91747700000
1944,2906,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Ein Elniser,SY040103,Talaamari,C2613,Talaamari,C2613,Community,19/12/2018,34.87396200000,36.91933700000
1945,2907,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Ein Elniser,SY040103,Warideh,C2614,Warideh,C2614,Community,19/12/2018,34.77873700000,36.96909600000
1946,2908,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Ein Elniser,SY040103,Wazeiyet Efir,C2615,Wazeiyet Efir,C2615,Community,19/12/2018,34.72126700000,36.93249500000
1947,2909,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Ghelwet Elzakam,C2616,Ghelwet Elzakam,C2616,Community,19/12/2018,34.52536400000,37.13681000000
1948,2910,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Sabuniyeh,C2617,Sabuniyeh (Farqalas),C2617,Community,19/12/2018,34.57285700000,37.02064500000
1949,2911,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Hamrat Elsiwana,C2618,Hamrat Elsiwana,C2618,Community,19/12/2018,34.64521800000,37.13630400000
1950,2912,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Um Tinet Fadous,C2619,Um Tinet Fadous,C2619,Community,19/12/2018,34.59472900000,37.18607500000
1951,2913,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Rajm Taqo,C2620,Rajm Taqo,C2620,Community,19/12/2018,34.56581500000,37.16975800000
1952,2914,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Milaja - Khrijet Sleibi,C2621,Milaja - Khrijet Sleibi,C2621,Community,19/12/2018,34.60741500000,37.02403600000
1953,2915,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Jarbuiyeh - Fteim Arnuq,C2622,Jarbuiyeh - Fteim Arnuq,C2622,Community,19/12/2018,34.64844700000,36.97218700000
1954,2916,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Khaliliyeh,C2623,Khaliliyeh,C2623,Community,19/12/2018,34.66275600000,37.23276900000
1955,2917,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Sayed,C2624,Sayed,C2624,Community,19/12/2018,34.63787000000,37.02720700000
1956,2918,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Holaya,C2625,Holaya,C2625,Community,19/12/2018,34.54111000000,37.04813000000
1957,2919,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Abbasiyeh,C2626,Abbasiyeh (Farqalas),C2626,Community,19/12/2018,34.59595900000,37.00910200000
1958,2920,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Um Eltababir,C2627,Um Eltababir,C2627,Community,19/12/2018,34.58232400000,37.27986400000
1959,2921,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Um Samuk,C2628,Um Samuk,C2628,Community,19/12/2018,34.68685200000,37.09911200000
1960,2922,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Jeb Elshami,C2629,Jeb Elshami,C2629,Community,19/12/2018,34.52154500000,37.09122500000
1961,2923,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Shtaya,C2630,Shtaya,C2630,Community,19/12/2018,34.68459800000,36.95368700000
1962,2924,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Nasriyeh,C2631,Nasriyeh (Farqalas),C2631,Community,19/12/2018,34.64865200000,36.92898100000
1963,2925,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Bisseh,C2632,Bisseh,C2632,Community,19/12/2018,34.62282600000,37.05676000000
1964,2926,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Farqalas,C2633,Farqalas,C2633,Community,19/12/2018,34.60282000000,37.08597500000
1965,2927,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Hazzeh,C2634,Hazzeh,C2634,Community,19/12/2018,34.61824700000,36.94777500000
1966,2928,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Um Eltoyur,C2635,Um Eltoyur (Farqalas),C2635,Community,19/12/2018,34.69127000000,37.11106000000
1967,2929,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Aifir,C2636,Aifir,C2636,Community,19/12/2018,34.66126200000,36.94553500000
1968,2930,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Jbab Hamad,C2637,Jbab Hamad,C2637,Community,19/12/2018,34.65715600000,37.28492700000
1969,2931,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Um Jrein,C2638,Um Jrein (Farqalas),C2638,Community,19/12/2018,34.65545300000,37.07864000000
1970,2932,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Farha,C2639,Farha,C2639,Community,19/12/2018,34.53578200000,37.23037100000
1971,2933,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Farqalas,SY040104,Mran Elfawareh,C2640,Mran Elfawareh,C2640,Community,19/12/2018,34.62543700000,37.17263300000
1972,2934,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Alyat,C2641,Alyat,C2641,Community,19/12/2018,34.54235600000,36.83011900000
1973,2935,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Raqama,C2642,Raqama,C2642,Community,19/12/2018,34.53940100000,36.91698900000
1974,2936,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Awar,C2643,Awar,C2643,Community,19/12/2018,34.57158900000,36.83821000000
1975,2937,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Rdeifat,C2644,Rdeifat,C2644,Community,19/12/2018,34.44895900000,37.01278700000
1976,2938,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Balha,C2645,Balha,C2645,Community,19/12/2018,34.52169000000,36.97264100000
1977,2939,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Madabe,C2646,Madabe (Raqama),C2646,Community,19/12/2018,34.58092800000,36.96992900000
1978,2940,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Um Dulab - Almadharia,C2647,Um Dulab - Almadharia,C2647,Community,19/12/2018,34.58711600000,36.83144600000
1979,2941,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Harbiya,C2648,Harbiya,C2648,Community,19/12/2018,34.52560200000,36.82099600000
1980,2942,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Eastern Qanniyeh,C2649,Eastern Qanniyeh,C2649,Community,19/12/2018,34.48737500000,37.03829300000
1981,2943,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Jbab Elzeit,C2651,Jbab Elzeit,C2651,Community,19/12/2018,34.40968900000,36.87387500000
1982,2944,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Manzul,C2652,Manzul,C2652,Community,19/12/2018,34.51946000000,36.91283900000
1983,2945,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Wazeiyeh,C2653,Wazeiyeh (Raqama),C2653,Community,19/12/2018,34.45512700000,36.94357100000
1984,2946,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Rawda,C2654,Rawda (Raqama),C2654,Community,19/12/2018,34.57411300000,36.89659500000
1985,2947,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Naamiyeh,C2655,Naamiyeh,C2655,Community,19/12/2018,34.41674200000,36.98315400000
1986,2948,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Aziziyeh,C2656,Aziziyeh (Raqama),C2656,Community,19/12/2018,34.52770400000,36.99380500000
1987,2949,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Nuzha,C2657,Nuzha (Raqama),C2657,Community,19/12/2018,34.55911000000,36.80886700000
1988,2950,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Ghalyeh,C2658,Ghalyeh,C2658,Community,19/12/2018,34.47256000000,36.87733700000
1989,2951,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Shoayrat,C2659,Shoayrat,C2659,Community,19/12/2018,34.49444000000,36.94689300000
1990,2952,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Dardaa - Dardaghan,C2660,Dardaa - Dardaghan,C2660,Community,19/12/2018,34.50801200000,36.86738400000
1991,2953,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Raqama,SY040105,Hamrat,C2661,Hamrat (Raqama),C2661,Community,19/12/2018,34.45550900000,36.89091800000
1992,2954,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Qaryatein,SY040106,Safa Eltayyas,C2662,Safa Eltayyas,C2662,Community,19/12/2018,34.55093500000,37.67443300000
1993,2955,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Qaryatein,SY040106,Qaryatein,C2663,Qaryatein,C2663,Community,19/12/2018,34.22645800000,37.23725300000
1994,2956,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Mahin,SY040107,Hawarin,C2664,Hawarin,C2664,Community,19/12/2018,34.26869800000,37.07562100000
1995,2957,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Mahin,SY040107,Hadath,C2665,Hadath (Mahin),C2665,Community,19/12/2018,34.31201500000,37.09198100000
1996,2958,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Mahin,SY040107,Qasr - Ghanthar,C2666,Qasr - Ghanthar,C2666,Community,19/12/2018,34.39523600000,37.15136000000
1997,2959,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Mahin,SY040107,Mahin,C2667,Mahin,C2667,Community,19/12/2018,34.24398000000,37.03932200000
1998,2960,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Mahin,SY040107,Qanat Elomyan,C2668,Qanat Elomyan,C2668,Community,19/12/2018,34.28984300000,37.02530300000
1999,2961,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Hasyaa,SY040108,Breij,C2669,Breij (Hasyaa),C2669,Community,19/12/2018,34.25894100000,36.77053800000
2000,2962,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Hasyaa,SY040108,Kashf,C2670,Kashf,C2670,Community,19/12/2018,34.39914900000,36.83935000000
2001,2963,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Hasyaa,SY040108,Jandar,C2671,Jandar,C2671,Community,19/12/2018,34.49390400000,36.77824900000
2002,2964,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Hasyaa,SY040108,Dibeh,C2672,Dibeh,C2672,Community,19/12/2018,34.55949100000,36.77615300000
2003,2965,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Hasyaa,SY040108,Jeb Elsada,C2673,Jeb Elsada,C2673,Community,19/12/2018,34.44672900000,36.82354000000
2004,2966,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Hasyaa,SY040108,Shamsin,C2674,Shamsin,C2674,Community,19/12/2018,34.54044900000,36.74143500000
2005,2967,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Hasyaa,SY040108,Hasyaa,C2675,Hasyaa,C2675,Community,19/12/2018,34.41072500000,36.75957200000
2006,2968,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Sadad,SY040109,Hafr,C2676,Hafr,C2676,Community,19/12/2018,34.25313600000,36.90333300000
2007,2969,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Sadad,SY040109,Sadad,C2677,Sadad,C2677,Community,19/12/2018,34.31375700000,36.92505400000
2008,2970,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Qabu,SY040110,Otan,C2678,Otan,C2678,Community,19/12/2018,34.81945800000,36.42162400000
2009,2971,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Qabu,SY040110,Sharqaliyeh,C2679,Sharqaliyeh,C2679,Community,19/12/2018,34.83592500000,36.51201900000
2010,2972,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Qabu,SY040110,Qabu,C2680,Qabu (Qabu),C2680,Community,19/12/2018,34.84344200000,36.45845400000
2011,2973,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Qabu,SY040110,Qanafiyeh,C2681,Qanafiyeh,C2681,Community,19/12/2018,34.83351000000,36.49085300000
2012,2974,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Qabu,SY040110,Rabah,C2682,Rabah,C2682,Community,19/12/2018,34.82588900000,36.40084700000
2013,2975,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Qabu,SY040110,Shenniyeh,C2683,Shenniyeh,C2683,Community,19/12/2018,34.85870300000,36.45377700000
2014,2976,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Qabu,SY040110,Fahel,C2684,Fahel,C2684,Community,19/12/2018,34.84760300000,36.40885100000
2015,2977,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Bteiset Eljerd,C2685,Bteiset Eljerd,C2685,Community,19/12/2018,34.87745300000,36.33437300000
2016,2978,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Jeb Elbustan,C2686,Jeb Elbustan,C2686,Community,19/12/2018,34.77311200000,36.46657400000
2017,2979,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Hasur,C2687,Hasur,C2687,Community,19/12/2018,34.84400800000,36.34371600000
2018,2980,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Bohur,C2688,Bohur,C2688,Community,19/12/2018,34.81414700000,36.37296800000
2019,2981,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Shin,C2689,Shin,C2689,Community,19/12/2018,34.77741700000,36.42337300000
2020,2982,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Khweikha,C2690,Khweikha,C2690,Community,19/12/2018,34.76321900000,36.39249900000
2021,2983,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Sifr - Soqur Abu Warda,C2691,Sifr - Soqur Abu Warda,C2691,Community,19/12/2018,34.78375500000,36.47433200000
2022,2984,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Safsafa,C2692,Safsafa (Shin),C2692,Community,19/12/2018,34.74044900000,36.39404300000
2023,2985,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Southern Tweiza,C2693,Southern Tweiza,C2693,Community,19/12/2018,34.88670600000,36.30217100000
2024,2986,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Oyun Elwadi,C2694,Oyun Elwadi,C2694,Community,19/12/2018,34.87790200000,36.27226400000
2025,2987,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Jablaya,C2695,Jablaya (Shin),C2695,Community,19/12/2018,34.78575600000,36.39219000000
2026,2988,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Sweiri,C2696,Sweiri,C2696,Community,19/12/2018,34.74584800000,36.46044900000
2027,2989,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Heddiyeh,C2697,Heddiyeh,C2697,Community,19/12/2018,34.84984900000,36.32950100000
2028,2990,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Jweikat,C2698,Jweikat,C2698,Community,19/12/2018,34.87216500000,36.29785700000
2029,2991,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Western Zafarana,C2699,Western Zafarana,C2699,Community,19/12/2018,34.71493500000,36.46343400000
2030,2992,Syrian Arab Republic,SY,Homs,SY04,Tall Kalakh,SY0403,Hadideh,SY040301,Diyabiyeh - Thahaiyeh,C2700,Diyabiyeh - Thahaiyeh,C2700,Community,19/12/2018,34.69833500000,36.45585300000
2031,2993,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Marana,C2701,Marana (Shin),C2701,Community,19/12/2018,34.79877400000,36.41324000000
2032,2994,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Mahfura,C2702,Mahfura,C2702,Community,19/12/2018,34.81092300000,36.44792700000
2033,2995,Syrian Arab Republic,SY,Homs,SY04,Homs,SY0401,Shin,SY040111,Motaared,C2703,Motaared,C2703,Community,19/12/2018,34.79817600000,36.44190200000
2034,2996,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Western Damina,C2704,Western Damina,C2704,Community,19/12/2018,34.60048800000,36.59399100000
2035,2997,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Rableh,C2705,Rableh,C2705,Community,19/12/2018,34.45258200000,36.55857400000
2036,2998,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Eastern Damina,C2706,Eastern Damina,C2706,Community,19/12/2018,34.57622000000,36.67828100000
2037,2999,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Josiyet Elemar,C2707,Josiyet Elemar,C2707,Community,19/12/2018,34.43574000000,36.56916200000
2038,3000,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Old Um Hartein,C2708,Old Um Hartein,C2708,Community,19/12/2018,34.58408500000,36.45292600000
2039,3001,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Dahrij,C2709,Dahrij,C2709,Community,19/12/2018,34.51799900000,36.66946600000
2040,3002,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Debbin,C2710,Debbin,C2710,Community,19/12/2018,34.60657700000,36.48019200000
2041,3003,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Sakher Hit,C2711,Sakher Hit,C2711,Community,19/12/2018,34.57705400000,36.41754000000
2042,3004,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Abu Juri,C2712,Abu Juri,C2712,Community,19/12/2018,34.49456500000,36.51963900000
2043,3005,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Arjun,C2713,Arjun,C2713,Community,19/12/2018,34.55718600000,36.53693300000
2044,3006,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Haydariyeh,C2714,Haydariyeh,C2714,Community,19/12/2018,34.59155300000,36.57111700000
2045,3007,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Eastern Buwayda,C2715,Eastern Buwayda,C2715,Community,19/12/2018,34.60432400000,36.64383000000
2046,3008,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Hamediyeh,C2716,Hamediyeh,C2716,Community,19/12/2018,34.52645500000,36.49962900000
2047,3009,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Shomriyeh,C2717,Shomriyeh,C2717,Community,19/12/2018,34.62453900000,36.57748700000
2048,3010,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Western Zeita,C2718,Western Zeita,C2718,Community,19/12/2018,34.50950200000,36.48487900000
2049,3011,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Ziraa,C2719,Ziraa (Al-Qusayr),C2719,Community,19/12/2018,34.45735500000,36.57810500000
2050,3012,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Dahiet Elmajd,C2720,Dahiet Elmajd,C2720,Community,19/12/2018,34.58123300000,36.71953900000
2051,3013,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Sawadiya,C2721,Sawadiya,C2721,Community,19/12/2018,34.50882700000,36.47583200000
2052,3014,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Western Buwayda - Aqrabiya,C2722,Western Buwayda - Aqrabiya,C2722,Community,19/12/2018,34.53873700000,36.47342700000
2053,3015,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Shayahat,C2723,Shayahat,C2723,Community,19/12/2018,34.47372300000,36.57511200000
2054,3016,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Hawi - Hawik,C2724,Hawi - Hawik,C2724,Community,19/12/2018,34.54816200000,36.42225100000
2055,3017,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Hseiniyeh,C2725,Hseiniyeh (Al-Qusayr),C2725,Community,19/12/2018,34.57005000000,36.71230900000
2056,3018,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Dabaa,C2726,Dabaa (Al-Qusayr),C2726,Community,19/12/2018,34.55306100000,36.61359500000
2057,3019,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Nizariyeh,C2727,Nizariyeh,C2727,Community,19/12/2018,34.43145800000,36.54565400000
2058,3020,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Fadeliyeh,C2728,Fadeliyeh,C2728,Community,19/12/2018,34.52428900000,36.46914900000
2059,3021,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Hosh Morshed Samaan,C2729,Hosh Morshed Samaan,C2729,Community,19/12/2018,34.47439800000,36.54672700000
2060,3022,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Borhaniya - Rehwaniyeh,C2730,Borhaniya - Rehwaniyeh,C2730,Community,19/12/2018,34.52946400000,36.50633800000
2061,3023,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Eastern Smaqiyat,C2731,Eastern Smaqiyat,C2731,Community,19/12/2018,34.57246500000,36.46224700000
2062,3024,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Western Smaqiyat,C2732,Western Smaqiyat,C2732,Community,19/12/2018,34.57096600000,36.44738900000
2063,3025,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Al-Qusayr,C2733,Al-Qusayr (Al-Qusayr),C2733,Community,19/12/2018,34.50959100000,36.57991000000
2064,3026,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Kalidiyeh,C2734,Kalidiyeh (Al-Qusayr),C2734,Community,19/12/2018,34.50726600000,36.51188000000
2065,3027,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Ein Elsafa - Akum,C2735,Ein Elsafa - Akum,C2735,Community,19/12/2018,34.51861100000,36.37067900000
2066,3028,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Shinshar,C2736,Shinshar,C2736,Community,19/12/2018,34.60430600000,36.72172000000
2067,3029,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Bluzeh,C2737,Bluzeh (Al-Qusayr),C2737,Community,19/12/2018,34.53400100000,36.42542000000
2068,3030,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Diyabiyeh,C2738,Diyabiyeh,C2738,Community,19/12/2018,34.48156100000,36.63071900000
2069,3031,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Moh,C2739,Moh,C2739,Community,19/12/2018,34.52136000000,36.52652700000
2070,3032,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Naem,C2740,Naem,C2740,Community,19/12/2018,34.59111300000,36.48004900000
2071,3033,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Buweit,C2741,Buweit,C2741,Community,19/12/2018,34.59981500000,36.41621700000
2072,3034,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Qorniyeh,C2742,Qorniyeh,C2742,Community,19/12/2018,34.56464300000,36.49169000000
2073,3035,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Hamra,C2743,Hamra (Al-Qusayr),C2743,Community,19/12/2018,34.56278900000,36.67002900000
2074,3036,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Mseitbeh,C2744,Mseitbeh,C2744,Community,19/12/2018,34.51818600000,36.46985100000
2075,3037,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Masriyeh,C2745,Masriyeh,C2745,Community,19/12/2018,34.48461800000,36.47779800000
2076,3038,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Saqraja - Ein Eltannur,C2746,Saqraja - Ein Eltannur,C2746,Community,19/12/2018,34.51703900000,36.49969900000
2077,3039,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Jobaniyeh - Ram Tut,C2747,Jobaniyeh - Ram Tut,C2747,Community,19/12/2018,34.62363600000,36.46830300000
2078,3040,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Hamam,C2748,Hamam (Al-Qusayr),C2748,Community,19/12/2018,34.48390600000,36.50763400000
2079,3041,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Ghassaniyeh,C2749,Ghassaniyeh (Al-Qusayr),C2749,Community,19/12/2018,34.60036900000,36.55318800000
2080,3042,Syrian Arab Republic,SY,Homs,SY04,Al-Qusayr,SY0402,Al-Qusayr,SY040200,Hoz,C2750,Hoz,C2750,Community,19/12/2018,34.57205900000,36.52099900000
